tank_id,image,isPrem,name,avg_earnings,profit_per_minute,avg_repair_cost,avg_profit,avg_ammo_cost,earnings_per_minute,nation,cost_per_shot,battles,tier,class,avg_consumables_cost
4961,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J27_O_I_120.png,False,O-Ho,32642,-2197,12613,-11219,23721,6394,Japan,2595,465,8,HT,7526
12305,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G73_E50_Ausf_M.png,False,E 50 M,49406,-2227,22222,-11278,27695,9759,Germany,2479,7249,10,MT,10767
8529,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB72_AT15.png,False,AT 15,31474,-2010,10696,-11288,28007,5606,UK,2102,1292,8,TD,4058
7249,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB86_Centurion_Action_X.png,False,Centurion AX,53322,-2140,22194,-11436,31212,9980,UK,2491,29052,10,MT,11352
12561,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G63_PzI_ausf_C.png,False,Pz. I C,10564,-2810,731,-11549,14565,2571,Germany,155,780,3,LT,6816
5921,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A35_Pershing.png,False,Pershing,29080,-2291,11114,-11649,24697,5720,USA,2439,1383,8,MT,4916
9473,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R41_T-50.png,False,T-50,39793,-2023,1856,-11689,36193,6889,USSR,1327,945,5,LT,13433
4145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch19_121.png,False,121,54081,-2098,23231,-11713,31911,9689,China,2802,1954,10,MT,10651
60945,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G105_T-55_NVA_DDR.png,True,T 55A,51137,-2181,15810,-12182,37889,9157,Germany,2894,5309,9,MT,9619
13329,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G90_DW_II.png,False,D.W. 2,21651,-3024,1910,-12336,30502,5307,Germany,1664,159,4,HT,1575
52257,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A44_M4A2E4.png,True,M4A2E4,64957,-2453,1583,-12358,55705,12895,USA,2201,186,5,MT,20027
14625,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A90_T69.png,False,T69,30266,-2362,10319,-12381,29235,5775,USA,2443,1264,8,MT,3093
13857,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A85_T110E3.png,False,T110E3,46618,-2310,18995,-12426,27564,8667,USA,4419,11325,10,TD,12484
60497,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB106_Cobra.png,True,Cobra,46075,-2127,12453,-12440,38322,7879,UK,3852,7560,9,MT,7739
6929,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G42_Maus.png,False,Maus,58298,-2322,26858,-13189,35413,10266,Germany,3771,16673,10,HT,9215
14113,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A120_M48A5.png,False,M48 Patton,46384,-2663,23439,-13978,26358,8838,USA,2273,2900,10,MT,10565
13825,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R87_T62A.png,False,T-62A,48390,-2643,22268,-14125,28888,9056,USSR,2260,1939,10,MT,11359
15905,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A92_M60.png,True,M60,54126,-2595,23278,-14445,30417,9725,USA,2386,2894,10,MT,14876
9009,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch48_BZ_75.png,False,BZ-75,53259,-2721,25143,-14826,31175,9776,China,4064,2491,10,HT,11766
13089,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A83_T110E4.png,False,T110E4,43678,-2672,18543,-15178,27705,7691,USA,4240,6069,10,TD,12607
21761,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R144_K_91.png,False,K-91,51752,-2547,21318,-15314,30066,8607,USSR,1980,2153,10,MT,15682
14609,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G89_Leopard1.png,False,Leopard 1,53580,-2708,20956,-15546,35156,9336,Germany,3023,35023,10,MT,13013
6193,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch41_WZ_111_5A.png,False,WZ-111 5A,58246,-3026,23324,-15862,39410,11114,China,3585,2544,10,HT,11374
50689,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R126_Object_730_5.png,True,Obj. 268 5,46915,-2714,19909,-16023,27932,7947,USSR,4140,1349,10,TD,15096
61697,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R120_T22SR_A22.png,True,T-22 med.,46464,-3414,22424,-16312,28275,9725,USSR,2298,573,10,MT,12077
22273,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R169_ST_II.png,False,ST-II,52547,-3050,26074,-16541,33621,9690,USSR,3121,1344,10,HT,9392
59441,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch52_WZ_122_6_F3.png,True,116-F3,62703,-2988,20898,-16858,40821,11114,China,4776,1951,10,HT,17843
8497,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch38_WZ113G_FT.png,False,WZ-113G FT,38753,-2866,18254,-17488,28347,6351,China,4074,920,10,TD,9640
20225,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R149_Object_268_4.png,False,Obj. 268 4,48100,-3730,21507,-17703,31520,10135,USSR,4491,13826,10,TD,12776
7169,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R45_IS-7.png,False,IS-7,57758,-3456,26076,-17719,35551,11265,USSR,3840,17220,10,HT,13849
4737,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S11_Strv_103B.png,False,Strv 103B,42696,-2958,15389,-18311,33921,6898,Sweden,2669,14879,10,TD,11698
63537,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B.png,True,121B,50356,-3511,22778,-18758,32749,9425,China,2780,8529,10,MT,13586
3473,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl15_60TP_Lewandowskiego.png,False,60TP,53627,-3480,26265,-19209,35370,9716,Poland,4707,10284,10,HT,11201
9489,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G56_E-100.png,False,E 100,53318,-3547,26744,-19587,35079,9656,Germany,4318,9124,10,HT,11082
15617,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R95_Object_907.png,True,Obj. 907,59308,-4000,23509,-20119,40684,11791,USSR,2793,18224,10,MT,15233
22017,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R155_Object_277.png,False,Obj. 277,52953,-4200,24633,-20286,34488,10964,USSR,3830,24262,10,HT,14117
19969,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R148_Object_430_U.png,False,Obj. 430U,48767,-3867,22897,-20339,33307,9273,USSR,3177,4473,10,MT,12902
5425,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch22_113.png,False,113,56381,-4035,23960,-20878,38103,10898,China,3424,1537,10,HT,15196
58673,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B_MK.png,True,Monkey King,55273,-3848,22906,-20912,40373,10172,China,3168,1809,10,MT,12905
32001,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R178_Object_780.png,True,Obj. 780,53952,-3864,24369,-21006,37379,9926,USSR,3943,4121,10,HT,13210
20993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R145_Object_705_A.png,False,Obj. 705A,50804,-3896,26739,-21007,32327,9422,USSR,4220,3948,10,HT,12745
16961,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F82_AMX_M4_Mle1949_Ter.png,False,AMX M4 54,55167,-4054,23481,-21155,38089,10572,France,4014,12447,10,HT,14751
2433,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S16_Kranvagn.png,False,Kranvagn,49783,-4107,21192,-21300,36533,9601,Sweden,3243,6568,10,HT,13357
13889,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F64_AMX_50Fosh_155.png,True,Foch 155,32860,-3765,17985,-21732,24809,5693,France,4085,4814,10,TD,11798
9297,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB48_FV215b_183.png,True,FV215b 183,36640,-3694,17465,-21784,28935,6213,UK,6489,11176,10,TD,12024
21537,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A143_M_V_Y.png,False,M-V-Y,51699,-3961,22888,-21962,39664,9324,USA,2880,1950,10,HT,11109
2929,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz17_Vz_55.png,False,Vz. 55,57087,-4188,21944,-22084,43867,10826,Czech,4235,25471,10,HT,13359
10785,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A69_T110E5.png,False,T110E5,56593,-4209,23096,-22746,42848,10473,USA,3249,8241,10,HT,13395
5265,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl21_CS_63.png,False,CS-63,55875,-4886,23220,-23191,40330,11773,Poland,3823,20070,10,MT,15516
60977,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/china-Ch44_114_SP2.png,True,114 SP2,59672,-3767,18174,-23861,49108,9420,China,5101,3016,10,TD,16252
3937,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J20_Type_2605.png,False,Type 5 Heavy,47830,-4262,26734,-24015,31448,8488,Japan,3912,2013,10,HT,13663
50593,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It21_Lion.png,True,Lion,53115,-4387,21397,-24052,42536,9689,Italy,3886,14454,10,MT,13233
3681,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J16_ST_B1.png,False,STB-1,51378,-4508,22708,-24088,39429,9615,Japan,2938,13272,10,MT,13329
58641,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G92_VK7201.png,True,VK 72.01 K,69064,-4319,27746,-24536,46437,12157,Germany,5456,6613,10,HT,19416
15953,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB92_FV217.png,False,Badger,42047,-4385,20273,-24553,34448,7510,UK,3059,4003,10,TD,11879
6145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R90_IS_4M.png,False,IS-4,61161,-4441,23692,-24973,48104,10878,USSR,4031,4996,10,HT,14337
13905,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB83_FV4005.png,False,FV4005,33989,-4329,16217,-25159,30221,5849,UK,6966,16039,10,TD,12711
14881,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A67_T57_58.png,False,T57 Heavy,58834,-4729,24205,-25926,46717,10732,USA,3568,6139,10,HT,13837
15697,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB91_Super_Conqueror.png,False,S. Conqueror,59794,-4827,22634,-26114,48386,11053,UK,3691,32701,10,HT,14887
58369,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R110_Object_260.png,True,Obj. 260,59995,-5617,25206,-26396,42644,12767,USSR,3802,10174,10,HT,18541
5281,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It23_CC_3.png,False,Minotauro,47148,-4705,20594,-26464,42466,8382,Italy,4483,7173,10,TD,10552
57937,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB98_T95_FV4201_Chieftain.png,True,T95/FV4201,70668,-5292,26605,-26627,51293,14046,UK,4409,29765,10,HT,19397
55841,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A95_T95_E6.png,True,T95E6,61957,-4944,24251,-27582,42860,11106,USA,3043,933,10,MT,22427
6209,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F10_AMX_50B.png,False,AMX 50 B,59262,-5433,22452,-27897,48233,11541,France,4220,9295,10,HT,16473
50849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It20_Carro_Combattimento_45t.png,True,Carro 45 t,71709,-4949,20929,-28844,59628,12305,Italy,4503,1437,10,MT,19995
62513,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch22_113_Beijing_Opera.png,True,113 BO,58657,-5595,26636,-29417,48173,11157,China,3885,1019,10,HT,13265
6225,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB13_FV215b.png,True,FV215b,55294,-5880,23081,-32731,48294,9934,UK,3700,1715,10,HT,16651
46849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R157_Object_279R.png,True,Obj. 279 (e),67290,-6797,25915,-35801,57063,12775,USSR,4543,20855,10,HT,20113
51729,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G36_PzII_J.png,True,Pz. II J,35200,-7976,693,-35868,67427,7827,Germany,379,853,3,LT,2948
17729,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F64_AMX_50Fosh_B.png,False,Foch B,36480,-6494,18247,-36245,43636,6536,France,3665,2025,10,TD,10842
